raman_shift	CRGO090615_1	GO090615_1	GO090615_2	GO090615_3	GO090615A_1	GO090615A_2	GO090615A_3
1079.04643223096	196.350006103516	189.949996948242	198.25	202.800003051758	200.600006103516	194.5	193.75
1083.32523234162	196.899993896484	190	198.649993896484	203	199.850006103516	194.350006103516	193.399993896484
1087.60183096247	196.899993896484	190.100006103516	198.850006103516	203.25	200.75	194.550003051758	193.600006103516
1091.87622968421	196.350006103516	190.300003051758	198.850006103516	203.350006103516	201.449996948242	195.149993896484	193.5
1096.14843009603	196.550003051758	190.550003051758	198.649993896484	204.350006103516	201.350006103516	194.899993896484	193.399993896484
1100.41843378559	197.800003051758	190.600006103516	199.149993896484	203.600006103516	200.75	194.5	192.949996948242
1104.68624233901	197.199996948242	190.25	199.5	203.600006103516	200.850006103516	193.899993896484	192.949996948242
1108.9518573409	196.850006103516	190.75	199.350006103516	204.550003051758	201.399993896484	195.199996948242	193.050003051758
1113.21528037435	197.350006103516	191.100006103516	199.550003051758	204.699996948242	202.350006103516	195.649993896484	194
1117.47651302091	196.850006103516	191	199.550003051758	203.800003051758	201.550003051758	194.800003051758	193.399993896484
1121.73555686062	196.800003051758	190.5	199	204.199996948242	201.949996948242	194.699996948242	193.399993896484
1125.99241347202	196.550003051758	190.550003051758	199.050003051758	204.600006103516	201.649993896484	194.649993896484	193
1130.2470844321	196.199996948242	190.5	199.149993896484	203.949996948242	202.25	194.5	193.300003051758
1134.49957131637	196.350006103516	190.199996948242	199.699996948242	203.399993896484	202.399993896484	195.800003051758	193.199996948242
1138.74987569881	196.100006103516	190.399993896484	199.449996948242	204.350006103516	202.100006103516	195.25	193.699996948242
1142.9979991519	196.149993896484	190.399993896484	199.350006103516	204.75	201.550003051758	194.300003051758	193.25
1147.2439432466	195.899993896484	190.050003051758	199.800003051758	204.5	202.850006103516	195.350006103516	194
1151.48770955236	196.550003051758	190.100006103516	199.550003051758	203.649993896484	202.649993896484	195.100006103516	193.300003051758
1155.72929963716	196.050003051758	190.75	200.399993896484	204.850006103516	202.949996948242	194.899993896484	193.649993896484
1159.96871506743	196	190.75	199.75	203.949996948242	203.050003051758	195.550003051758	193.149993896484
1164.20595740814	195.649993896484	190.149993896484	199.449996948242	204.850006103516	202.600006103516	195.300003051758	192.649993896484
1168.44102822272	195	190.699996948242	199.949996948242	204.300003051758	203.550003051758	195.25	193
1172.67392907314	195.899993896484	190.399993896484	200.100006103516	204.949996948242	203.5	195.449996948242	193.600006103516
1176.90466151987	195.550003051758	190.850006103516	199.350006103516	205	203.25	195.199996948242	193.100006103516
1181.13322712185	196	190.75	200.199996948242	204.399993896484	203.199996948242	195.600006103516	192.850006103516
1185.35962743658	195.100006103516	190.350006103516	200.75	205.649993896484	204.100006103516	195.199996948242	193.699996948242
1189.58386402002	195.399993896484	190.399993896484	200.699996948242	205.300003051758	204.699996948242	195.300003051758	193.25
1193.80593842669	195.300003051758	190.199996948242	201.449996948242	206.300003051758	204.449996948242	195.5	193.850006103516
1198.02585220958	195.050003051758	190.699996948242	200.5	205.350006103516	204.850006103516	195.75	193.850006103516
1202.24360692022	195.800003051758	191.050003051758	201.25	205.699996948242	205.449996948242	195.899993896484	193.25
1206.45920410866	195.649993896484	190.550003051758	201.199996948242	206.399993896484	205.5	196.100006103516	193.5
1210.67264532345	195.899993896484	191.100006103516	201.800003051758	206.949996948242	205.149993896484	196.25	193.149993896484
1214.88393211167	196.300003051758	191.649993896484	201.899993896484	207.699996948242	206.5	196.300003051758	193.75
1219.09306601893	195.949996948242	191.399993896484	203.149993896484	207.649993896484	206.149993896484	196.5	193.350006103516
1223.30004858935	195.75	191.149993896484	203.199996948242	208.399993896484	206.649993896484	195.949996948242	194.199996948242
1227.50488136559	196.449996948242	191.350006103516	203.649993896484	209.850006103516	207.399993896484	196.800003051758	194.149993896484
1231.70756588883	196.149993896484	191.5	204.050003051758	210.149993896484	208.149993896484	197	194.300003051758
1235.90810369877	196.199996948242	191.899993896484	204.800003051758	210.449996948242	208.75	196.5	193.550003051758
1240.10649633366	196.699996948242	191.350006103516	204.949996948242	211.899993896484	209.899993896484	196.850006103516	193.850006103516
1244.30274533028	196.550003051758	191.850006103516	205.949996948242	212.050003051758	210.149993896484	197	194.199996948242
1248.49685222392	196.75	192.300003051758	205.899993896484	212.949996948242	209.350006103516	197.699996948242	194.050003051758
1252.68881854844	196.75	192.449996948242	207.050003051758	212.550003051758	210.300003051758	196.699996948242	193.800003051758
1256.87864583622	197.100006103516	192.600006103516	208.149993896484	214.149993896484	211.25	197.399993896484	194
1261.06633561817	196.800003051758	192.399993896484	208.449996948242	213.75	211.5	197.600006103516	194.649993896484
1265.25188942378	197.600006103516	193.399993896484	209.800003051758	216.300003051758	212.800003051758	197.75	194.850006103516
1269.43530878103	198	192.800003051758	210.75	218.5	215.199996948242	198.100006103516	195.199996948242
1273.6165952165	198.600006103516	193.350006103516	212.449996948242	219.899993896484	214.949996948242	198.050003051758	194.899993896484
1277.79575025527	197.850006103516	193.149993896484	214.100006103516	220.850006103516	214.449996948242	197.699996948242	194.949996948242
1281.97277542099	197.850006103516	193.899993896484	215.350006103516	221.300003051758	215.5	197.800003051758	195.199996948242
1286.14767223587	198.75	193.699996948242	216.949996948242	222.350006103516	215.800003051758	197.699996948242	194.25
1290.32044222065	199.149993896484	194.850006103516	219.949996948242	225.649993896484	219.149993896484	198.5	195.5
1294.49108689464	200.100006103516	195.649993896484	222.550003051758	230.649993896484	221.050003051758	198.75	195.100006103516
1298.6596077757	199.899993896484	196.100006103516	225	231.699996948242	222.149993896484	198.899993896484	195.550003051758
1302.82600638024	200.149993896484	196.350006103516	227.800003051758	235.350006103516	223.199996948242	199.25	195.75
1306.99028422325	201.899993896484	197.300003051758	231.949996948242	241.649993896484	224.25	198.649993896484	195.899993896484
1311.15244281825	200.899993896484	198.100006103516	235.149993896484	240.899993896484	225	198.899993896484	195.399993896484
1315.31248367735	202.100006103516	199.5	239.100006103516	244.350006103516	226.300003051758	199.149993896484	195.600006103516
1319.47040831121	202.800003051758	200.199996948242	243.199996948242	250.75	229.600006103516	200.050003051758	195.949996948242
1323.62621822906	203.300003051758	201.350006103516	250.649993896484	256.649993896484	231.050003051758	200.050003051758	196.699996948242
1327.7799149387	203.449996948242	203.550003051758	255.550003051758	262.799987792969	232	200.399993896484	196.649993896484
1331.93149994648	204.75	204.949996948242	257.799987792969	265.450012207031	234.550003051758	200.550003051758	197.25
1336.08097475735	205.100006103516	205.75	264.5	269.049987792969	234.850006103516	200.550003051758	197.649993896484
1340.22834087482	204.550003051758	206.550003051758	266.950012207031	271.950012207031	233.149993896484	199.350006103516	196.600006103516
1344.37359980097	205.949996948242	206.600006103516	265.5	268.049987792969	232.149993896484	200.449996948242	196.550003051758
1348.51675303645	206.550003051758	206.149993896484	264.649993896484	265.75	231.850006103516	199.949996948242	197
1352.65780208051	205.949996948242	206.199996948242	262.399993896484	268.799987792969	230.899993896484	200	197.050003051758
1356.79674843095	206.699996948242	206	259	269.5	230.600006103516	199.850006103516	196.949996948242
1360.93359358419	205.199996948242	204.649993896484	255.199996948242	261	227.899993896484	200	197.649993896484
1365.06833903519	205.300003051758	203.550003051758	251.25	255.100006103516	227.300003051758	200.699996948242	197.800003051758
1369.20098627753	205.75	202.300003051758	245.399993896484	252.399993896484	226.199996948242	200.75	197.300003051758
1373.33153680335	203.649993896484	200.25	239.649993896484	245.949996948242	225.850006103516	200.649993896484	196.800003051758
1377.45999210338	203.399993896484	199.449996948242	234.850006103516	241.199996948242	222.550003051758	200.199996948242	197.100006103516
1381.58635366696	204.100006103516	198.149993896484	229.949996948242	237.550003051758	219.949996948242	199.75	195.949996948242
1385.71062298201	203.449996948242	197.199996948242	226.600006103516	233.75	220	200.149993896484	196.25
1389.83280153503	202.25	197	225.699996948242	234.550003051758	221.25	201.050003051758	196.649993896484
1393.95289081114	201.800003051758	196.149993896484	221.800003051758	229.149993896484	219.75	200.399993896484	196.199996948242
1398.07089229403	201.25	195.25	219.199996948242	225.550003051758	216.949996948242	199.600006103516	196.300003051758
1402.186807466	201	195.149993896484	216.949996948242	223.75	216.449996948242	199.449996948242	195.350006103516
1406.30063780795	200.300003051758	195.100006103516	216	223.699996948242	217.149993896484	199.699996948242	196.800003051758
1410.41238479939	199.949996948242	194.399993896484	214.050003051758	220.75	215.649993896484	199.800003051758	196.449996948242
1414.52204991841	199.850006103516	193.850006103516	212.300003051758	220.149993896484	215.550003051758	199.5	196.050003051758
1418.62963464172	199.899993896484	193.75	212.800003051758	220.350006103516	215.199996948242	199.600006103516	195.949996948242
1422.73514044463	199.350006103516	194	211.350006103516	216.850006103516	213.949996948242	199.600006103516	195.550003051758
1426.83856880107	198.75	193.199996948242	210.25	215.75	213.25	199.649993896484	196.149993896484
1430.93992118357	198.600006103516	193.300003051758	209.25	215.800003051758	212.75	199.100006103516	195.75
1435.03919906326	198.399993896484	193	208.899993896484	215.100006103516	211.550003051758	198.800003051758	195.25
1439.1364039099	198.949996948242	193.149993896484	209.399993896484	214.350006103516	212.699996948242	199.399993896484	195.600006103516
1443.23153719186	198.199996948242	193.399993896484	208.550003051758	214	212.300003051758	199.699996948242	195.5
1447.32460037612	198.25	193	208.050003051758	213.149993896484	211.899993896484	198.949996948242	195.350006103516
1451.41559492828	198.149993896484	193.149993896484	207.600006103516	213.600006103516	211.699996948242	199.300003051758	195.550003051758
1455.50452231256	198.600006103516	192.699996948242	207.899993896484	214.350006103516	211.050003051758	199.399993896484	195.050003051758
1459.59138399182	197.899993896484	192.5	207.899993896484	213.649993896484	211.199996948242	199	195.300003051758
1463.67618142749	197.649993896484	192.600006103516	207.949996948242	213.149993896484	210.699996948242	198.699996948242	194.600006103516
1467.75891607968	198.350006103516	192.949996948242	207.050003051758	211.699996948242	210.350006103516	198.600006103516	195.649993896484
1471.8395894071	198.100006103516	192.449996948242	207.25	212.75	210.550003051758	198.449996948242	194.850006103516
1475.91820286709	198.399993896484	192.449996948242	207.449996948242	212.899993896484	210.850006103516	199.5	194.449996948242
1479.99475791561	198.199996948242	192.550003051758	206.800003051758	211.449996948242	211.100006103516	199.050003051758	195.300003051758
1484.06925600728	197.850006103516	192.699996948242	207.550003051758	211.949996948242	210.850006103516	199.25	195.100006103516
1488.14169859531	197.850006103516	192.550003051758	207.399993896484	212.5	210.649993896484	198.550003051758	194.300003051758
1492.21208713158	198.949996948242	192.5	208.100006103516	213.25	210.350006103516	199	194.050003051758
1496.28042306659	198.050003051758	192.800003051758	207.350006103516	214.300003051758	212.399993896484	199.800003051758	194.949996948242
1500.34670784947	198.649993896484	193.149993896484	207.550003051758	213.449996948242	210.399993896484	198.300003051758	195.149993896484
1504.410942928	198.149993896484	193.350006103516	208.75	213.899993896484	210.850006103516	198.399993896484	194.550003051758
1508.4731297486	198.399993896484	193.199996948242	207.850006103516	213.550003051758	211.550003051758	199.199996948242	195.100006103516
1512.53326975633	198.350006103516	193	209.600006103516	213.5	212.300003051758	199.399993896484	195.199996948242
1516.59136439489	199.300003051758	193.300003051758	209.800003051758	214.850006103516	211.850006103516	199.350006103516	195.350006103516
1520.64741510662	198.949996948242	193.850006103516	210.649993896484	216.75	212.550003051758	199.199996948242	195.350006103516
1524.70142333252	198.399993896484	194	212.300003051758	217.5	213.149993896484	199.75	196.300003051758
1528.75339051223	198.949996948242	194.25	213.699996948242	218.850006103516	212.800003051758	198.699996948242	195.449996948242
1532.80331808404	199.100006103516	194.699996948242	215.100006103516	220.800003051758	214.300003051758	199.899993896484	195.800003051758
1536.85120748489	199.949996948242	194.300003051758	216.649993896484	219.75	212.699996948242	199.199996948242	195.25
1540.89706015038	200.350006103516	194.949996948242	219.149993896484	223.149993896484	213.949996948242	200.149993896484	195.75
1544.94087751477	200.050003051758	195.550003051758	221.850006103516	226.649993896484	215.350006103516	200.25	195.75
1548.98266101095	200.199996948242	196.25	225.350006103516	229.300003051758	216.350006103516	200.649993896484	195.800003051758
1553.02241207048	200.899993896484	197.649993896484	230.100006103516	232.949996948242	218.100006103516	201.399993896484	196.050003051758
1557.0601321236	201.399993896484	197.649993896484	233.300003051758	237.899993896484	218.75	201.5	197.350006103516
1561.09582259918	202.699996948242	200.100006103516	239.449996948242	241.350006103516	219.800003051758	201.699996948242	197.350006103516
1565.12948492477	202.25	201.800003051758	244.600006103516	248.050003051758	221.649993896484	201.600006103516	196.899993896484
1569.16112052658	203.25	202.350006103516	248.949996948242	250.449996948242	223.5	201.949996948242	198.25
1573.19073082949	203.800003051758	203.5	249.100006103516	251.5	222.600006103516	202.5	197.600006103516
1577.21831725704	204.850006103516	204.449996948242	249.149993896484	256.600006103516	225.550003051758	201.149993896484	198.149993896484
1581.24388123143	205.649993896484	202.050003051758	247.199996948242	255.399993896484	226.75	202.199996948242	198.399993896484
1585.26742417355	205.850006103516	201.850006103516	243.199996948242	253	229.300003051758	202.600006103516	197.75
1589.28894750296	206.649993896484	202.100006103516	240	250.350006103516	230.550003051758	203.5	198.350006103516
1593.30845263787	205.5	200.75	235.25	246.850006103516	229.5	202.949996948242	198.149993896484
1597.32594099519	206.199996948242	199.5	233.25	246.850006103516	230.600006103516	202.75	199
1601.3414139905	205.449996948242	199.5	231.199996948242	240.699996948242	229.75	202.699996948242	198.649993896484
1605.35487303805	204.649993896484	199.050003051758	229.300003051758	238.350006103516	229.800003051758	203	198.300003051758
1609.36631955078	203.199996948242	198.399993896484	226.600006103516	236.850006103516	228.949996948242	201.550003051758	197.399993896484
1613.3757549403	203.25	197.649993896484	221.899993896484	232.550003051758	225.899993896484	201.100006103516	197.100006103516
1617.38318061691	203.649993896484	195.949996948242	216.850006103516	226.800003051758	223.75	201.149993896484	197.050003051758
1621.3885979896	202	194.899993896484	211.300003051758	222.949996948242	221.899993896484	201.25	196.300003051758
1625.39200846602	200.800003051758	194.050003051758	208.949996948242	219.399993896484	221.050003051758	200.149993896484	196.300003051758
1629.39341345254	200.5	193.5	204.5	215.350006103516	217.75	200	195.550003051758
1633.39281435421	198.649993896484	191.949996948242	202.850006103516	210.800003051758	214.25	198.550003051758	195.550003051758
1637.39021257475	198.199996948242	191.949996948242	201.149993896484	207.800003051758	211.399993896484	198.300003051758	194.550003051758
1641.38560951659	197.350006103516	191.399993896484	200	207	209.399993896484	198	194.399993896484
1645.37900658084	196.050003051758	191.149993896484	198.25	204.600006103516	207.949996948242	197.5	194.5
1649.37040516734	195.449996948242	190.5	197.600006103516	203.649993896484	206.5	198.050003051758	193.600006103516
1653.35980667457	195.800003051758	190.399993896484	197.899993896484	201.949996948242	205	197.100006103516	193.550003051758
1657.34721249976	195.100006103516	190.5	197.100006103516	201.75	203.600006103516	195.949996948242	193.600006103516
1661.33262403882	194.850006103516	190.5	196.550003051758	200.949996948242	202.800003051758	196.050003051758	193.350006103516
1665.31604268633	195	190.399993896484	196.149993896484	200.600006103516	202.5	196.5	193.5
1669.29746983564	194.850006103516	189.699996948242	196.050003051758	199.399993896484	201.800003051758	195.75	192.449996948242
1673.27690687873	194.699996948242	189.850006103516	196.100006103516	199.449996948242	201.699996948242	195.949996948242	192.800003051758
1677.25435520635	194	189.899993896484	195.699996948242	198.949996948242	200.649993896484	195.550003051758	192.75
1681.22981620791	194.25	189.5	195.199996948242	198.050003051758	200.149993896484	195	192.25
1685.20329127154	194.050003051758	189.699996948242	195.699996948242	199.199996948242	200.699996948242	195.75	192.300003051758
1689.1747817841	193.800003051758	189.899993896484	195.550003051758	198	200.25	195.25	192.449996948242
1693.14428913115	193.899993896484	189.699996948242	194.949996948242	197.25	199.449996948242	194.949996948242	192.5
1697.11181469695	193.75	189.5	194.75	197.800003051758	199.300003051758	194.649993896484	191.800003051758
1701.07735986449	193.649993896484	189.800003051758	194.899993896484	197.699996948242	199.399993896484	194.850006103516	192.300003051758
1705.04092601546	193.25	189.899993896484	194.350006103516	197.199996948242	199.300003051758	195.25	191.899993896484
1709.00251453029	193.350006103516	189.199996948242	194.550003051758	197.149993896484	199.050003051758	194.600006103516	191.75
1712.96212678812	193.149993896484	189.600006103516	194.399993896484	196.199996948242	198.399993896484	194.600006103516	191.649993896484
1716.9197641668	193.949996948242	189.449996948242	194.600006103516	196.949996948242	199.050003051758	194.350006103516	191.899993896484
1720.8754280429	193.449996948242	189.600006103516	193.850006103516	196.75	198.850006103516	194.75	192.149993896484
1724.82911979175	193.100006103516	189.899993896484	194.050003051758	196.350006103516	198.25	194.25	192.399993896484
1728.78084078735	192.800003051758	189.350006103516	194.449996948242	196.649993896484	197.949996948242	194.25	191.699996948242
1732.73059240247	192.850006103516	189.649993896484	193.649993896484	195.899993896484	197.850006103516	193.899993896484	192.050003051758
1736.67837600859	192.899993896484	188.850006103516	193.75	195.550003051758	197.800003051758	193.949996948242	191.600006103516
1740.62419297592	193.199996948242	189.550003051758	194.100006103516	195.75	197.899993896484	193.25	191.300003051758
1744.5680446734	193.149993896484	189.649993896484	193.75	196.300003051758	198.199996948242	194.050003051758	191.399993896484
1748.50993246871	192.75	189.050003051758	193.5	195.550003051758	198.449996948242	193.899993896484	191.5
1752.44985772825	193.399993896484	189.350006103516	193.25	195.949996948242	197.699996948242	194.199996948242	191.350006103516
1756.38782181717	193.5	189.199996948242	192.800003051758	195.300003051758	197.850006103516	194.300003051758	191.550003051758
1760.32382609934	193.199996948242	189.149993896484	193.5	195.550003051758	197.800003051758	193.850006103516	191.949996948242
1764.2578719374	192.199996948242	188.850006103516	193.300003051758	195.699996948242	197.850006103516	193.899993896484	191.600006103516
1768.18996069269	193.300003051758	189.100006103516	193.600006103516	195.800003051758	197.899993896484	194.100006103516	191.600006103516
1772.1200937253	193.100006103516	189	193	195.75	198.050003051758	193.949996948242	191.399993896484
1776.0482723941	192.600006103516	188.850006103516	193.300003051758	195.899993896484	197.550003051758	194.350006103516	192.050003051758
1779.97449805665	192.649993896484	189.25	193.350006103516	194.949996948242	197.050003051758	193.550003051758	191.550003051758
1783.89877206929	192.850006103516	189.550003051758	193.399993896484	195.350006103516	197.550003051758	193.899993896484	191.449996948242
1787.82109578711	192.800003051758	189.149993896484	193.75	195.649993896484	197.550003051758	194.100006103516	191.300003051758
1791.74147056391	192.75	189.350006103516	193.25	195.300003051758	197.800003051758	193.850006103516	191.25
1795.65989775229	192.550003051758	189.050003051758	193.100006103516	194.949996948242	196.899993896484	193.25	191
1799.57637870357	192.75	189.25	193.300003051758	195.25	197.149993896484	193.300003051758	191.649993896484
1803.49091476782	192.649993896484	189.399993896484	193.25	195	197.25	194.050003051758	191.550003051758
1807.40350729388	192.600006103516	189.149993896484	193.149993896484	194.699996948242	197.100006103516	193.5	191.699996948242
1811.31415762935	192.449996948242	188.600006103516	193.050003051758	194.850006103516	196.899993896484	193.850006103516	191.550003051758
1815.22286712056	192.75	189.800003051758	192.899993896484	194.75	196.800003051758	193.350006103516	190.75
1819.12963711263	192.350006103516	189.100006103516	193.050003051758	195.25	197.199996948242	193.699996948242	191.449996948242
1823.03446894941	192.25	189	192.850006103516	195	197.100006103516	193.5	191.449996948242
1826.93736397353	192.850006103516	189.100006103516	193.199996948242	194.199996948242	196.449996948242	193.5	190.800003051758
1830.83832352639	192.5	189.300003051758	193.25	194.699996948242	196.600006103516	193.550003051758	191.100006103516
1834.73734894813	192.550003051758	189.399993896484	192.449996948242	194.850006103516	197.050003051758	193.600006103516	191.300003051758
1838.63444157768	192.550003051758	188.949996948242	192.850006103516	194.899993896484	196.350006103516	193.550003051758	191.25
1842.52960275272	192.550003051758	189.600006103516	193	195	196.75	194	191.300003051758
1846.4228338097	192.199996948242	189.5	192.800003051758	194.5	196.25	193.300003051758	191.149993896484
1850.31413608385	192.399993896484	189.100006103516	192.550003051758	194.550003051758	196.100006103516	193.5	191.600006103516
1854.20351090916	192.300003051758	189.649993896484	193.199996948242	194.949996948242	197.050003051758	193.350006103516	191.600006103516
1858.0909596184	192.550003051758	189.850006103516	192.800003051758	195	196.649993896484	193	190.899993896484
1861.97648354311	192.449996948242	189	192.5	194.350006103516	196.949996948242	193.550003051758	191.199996948242
1865.86008401362	192.350006103516	189.149993896484	193.100006103516	194.449996948242	196.350006103516	193.149993896484	191.350006103516
1869.74176235901	192.449996948242	189.350006103516	193.199996948242	194.800003051758	196.649993896484	193.649993896484	191.5
1873.62151990716	192.550003051758	188.699996948242	193.25	194.449996948242	196.949996948242	193.350006103516	191.449996948242
1877.49935798472	192.550003051758	189.050003051758	192.850006103516	194.5	196.100006103516	193.199996948242	190.800003051758
1881.37527791712	192.449996948242	189.100006103516	193.149993896484	194.25	196.550003051758	193.75	191.100006103516
1885.24928102858	192.550003051758	188.649993896484	192.75	193.899993896484	196.449996948242	193.449996948242	191
1889.12136864211	192.899993896484	188.75	192.949996948242	194.399993896484	196	193.050003051758	191.149993896484
1892.99154207948	192.149993896484	189.25	192.699996948242	194.550003051758	196.5	193.350006103516	191.050003051758
1896.85980266127	192	189.149993896484	192.600006103516	194.649993896484	196.050003051758	193.399993896484	190.899993896484
1900.72615170684	192.300003051758	189.350006103516	192.649993896484	194.949996948242	197.100006103516	193.800003051758	191.100006103516
1904.59059053434	192.300003051758	189.100006103516	192.550003051758	194.449996948242	196.25	193.399993896484	191.300003051758
1908.45312046071	192.550003051758	189.399993896484	192.899993896484	194.350006103516	196.899993896484	193.399993896484	191.050003051758
1912.31374280168	192.899993896484	189.149993896484	192.850006103516	194.699996948242	196.350006103516	193.199996948242	190.949996948242
1916.17245887179	192.75	189.25	192.899993896484	194.5	195.949996948242	193.399993896484	191
1920.02926998434	192.300003051758	189.100006103516	193.100006103516	194.300003051758	196.100006103516	193.600006103516	191.100006103516
1923.88417745147	192.649993896484	189.050003051758	192.600006103516	194.300003051758	196.5	193.149993896484	191.199996948242
1927.73718258409	192.300003051758	189.600006103516	192.350006103516	194.899993896484	197	193.5	191.149993896484
1931.58828669191	192.399993896484	189.25	192.75	194.600006103516	195.449996948242	193.5	191.800003051758
1935.43749108345	192.449996948242	189.149993896484	192.550003051758	194.300003051758	196.399993896484	193.550003051758	191.100006103516
1939.28479706603	192.149993896484	189	192.600006103516	194.800003051758	196.550003051758	193.050003051758	190.800003051758
1943.13020594577	192.5	189.149993896484	192.850006103516	194.25	196	194.100006103516	191.550003051758
1946.97371902759	192.5	188.899993896484	192.75	193.550003051758	195.850006103516	193.100006103516	190.949996948242
1950.81533761524	192.25	189.149993896484	192.300003051758	193.800003051758	195.399993896484	193.449996948242	190.5
1954.65506301125	192.949996948242	188.899993896484	192.550003051758	194.300003051758	196.25	193.850006103516	191
1958.49289651696	192.449996948242	188.800003051758	193.300003051758	194.850006103516	196.25	193.899993896484	191.050003051758
1962.32883943254	192.399993896484	189.25	192.649993896484	194.149993896484	196.350006103516	193.600006103516	191.100006103516
1966.16289305696	192.25	189.100006103516	192.550003051758	194.300003051758	196.100006103516	193.300003051758	191
1969.995058688	192.550003051758	189.25	192.800003051758	194.300003051758	195.899993896484	193.850006103516	190.949996948242
1973.82533762226	192.199996948242	189.399993896484	192.75	194.199996948242	196.100006103516	193.399993896484	190.550003051758
1977.65373115515	192.100006103516	188.850006103516	192.649993896484	194.25	196.350006103516	193.350006103516	191
1981.48024058091	192.649993896484	189.550003051758	192.850006103516	193.600006103516	195.949996948242	193.449996948242	190.899993896484
1985.30486719258	192.25	188.850006103516	192.550003051758	193.899993896484	195.600006103516	193.25	190.800003051758
1989.12761228204	191.800003051758	189.050003051758	192.649993896484	194.399993896484	196.300003051758	193.649993896484	190.899993896484
1992.94847713996	192.300003051758	189	192.949996948242	194.199996948242	196.199996948242	193.899993896484	191
1996.76746305587	192	189.300003051758	192.699996948242	194.050003051758	195.75	193.149993896484	190.600006103516
2000.5845713181	192.399993896484	189	192.449996948242	194.25	196.800003051758	193.449996948242	191
2004.39980321381	192.300003051758	188.600006103516	192.350006103516	193.850006103516	196	193.5	190.899993896484
2008.21316002898	192.25	189	192.350006103516	194.399993896484	195.649993896484	193.449996948242	191.050003051758
2012.02464304844	192.050003051758	189.25	192.399993896484	193.899993896484	196.149993896484	193.350006103516	191.100006103516
2015.83425355583	191.899993896484	189.199996948242	192.649993896484	194.199996948242	196.899993896484	194	191.25
2019.64199283362	192.350006103516	189.449996948242	192.75	194.399993896484	196.5	193.649993896484	191.100006103516
2023.44786216312	192.25	189.050003051758	192.949996948242	194.100006103516	196.050003051758	193.75	191.300003051758
2027.25186282447	192.800003051758	189.050003051758	192.100006103516	194.050003051758	196.550003051758	193.899993896484	190.899993896484
2031.05399609664	192.399993896484	189.050003051758	192.600006103516	194.050003051758	196.050003051758	193.649993896484	190.550003051758
2034.85426325745	192.149993896484	189.300003051758	192.399993896484	194.350006103516	196.050003051758	193.800003051758	191.300003051758
2038.65266558353	192.600006103516	189.199996948242	192.550003051758	193.300003051758	196.050003051758	193.800003051758	191.199996948242
2042.44920435039	192.300003051758	189.199996948242	192.350006103516	194	195.899993896484	193.800003051758	190.949996948242
2046.24388083233	192.149993896484	189	193	194.5	196.350006103516	193.649993896484	191.100006103516
2050.03669630253	192.199996948242	188.800003051758	192.399993896484	194.149993896484	196.300003051758	194.399993896484	191.100006103516
2053.827652033	192.399993896484	189.199996948242	192.699996948242	194.600006103516	196.5	193.199996948242	190.600006103516
2057.61674929459	192.050003051758	188.949996948242	192.550003051758	194.899993896484	196.149993896484	193.300003051758	190.800003051758
2061.403989357	192.449996948242	189.149993896484	192.449996948242	193.699996948242	195.899993896484	193.75	190.800003051758
2065.18937348877	192.100006103516	188.699996948242	192.75	194.449996948242	195.600006103516	193.899993896484	191
2068.97290295729	191.899993896484	189.199996948242	192.350006103516	194.350006103516	196.649993896484	193.25	191.100006103516
2072.7545790288	192.300003051758	188.800003051758	192.449996948242	193.899993896484	196.050003051758	193.399993896484	190.949996948242
2076.53440296841	192.699996948242	188.75	192.649993896484	194	196.050003051758	194.050003051758	191.149993896484
2080.31237604003	192.5	188.949996948242	192.149993896484	194.149993896484	195.399993896484	193.649993896484	191.149993896484
2084.08849950649	192.100006103516	189.050003051758	192.75	194.399993896484	195.699996948242	193.800003051758	191.25
2087.86277462941	192.350006103516	189.350006103516	192.300003051758	194.050003051758	196.100006103516	193.649993896484	190.899993896484
2091.63520266932	192.300003051758	189	192.600006103516	193.600006103516	195.800003051758	193.850006103516	190.850006103516
2095.40578488556	192.350006103516	189	192.25	194.100006103516	196.25	193.649993896484	190.850006103516
2099.17452253636	192.550003051758	188.850006103516	192.5	194.199996948242	195.649993896484	193.550003051758	190.949996948242
2102.9414168788	192.649993896484	188.949996948242	192.300003051758	193.800003051758	196.050003051758	193.649993896484	190.5
2106.70646916883	192.5	188.800003051758	192.550003051758	194.350006103516	195.800003051758	193.649993896484	190.75
2110.46968066124	192	189	192.149993896484	193.75	195.699996948242	193.850006103516	191.149993896484
2114.2310526097	192.550003051758	189.050003051758	192.949996948242	193.850006103516	195.899993896484	193.300003051758	190.850006103516
2117.99058626674	192.550003051758	188.899993896484	192.25	194.100006103516	196	193.699996948242	190.949996948242
2121.74828288375	192.699996948242	188.899993896484	192.649993896484	194.350006103516	196.199996948242	194	191.350006103516
2125.504143711	191.850006103516	189	192.899993896484	194.5	195.949996948242	193.449996948242	190.5
2129.25816999762	192.199996948242	189.050003051758	192.649993896484	194.149993896484	196.050003051758	193.550003051758	190.949996948242
2133.01036299161	192.100006103516	189.100006103516	192.550003051758	194	196.399993896484	193.449996948242	190.649993896484
2136.76072393985	193.050003051758	188.649993896484	192.899993896484	194	196	193.800003051758	190.949996948242
2140.50925408807	192.100006103516	189.050003051758	192.600006103516	193.600006103516	195.649993896484	193.5	191.199996948242
2144.2559546809	192.949996948242	188.75	193.050003051758	194.100006103516	195.949996948242	193.949996948242	191.100006103516
